traitName,traitNameField,fieldDescription,classification,origin,shuffle,UKCategory_temp,main_category,main_category_name,classFirst,classBig,class,brainRegion,leftOrRight,dataType,focus,brain_related_traits,value_type,strata,sexed,brain2brain
100270.2.0,100270,Filtered coffee intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100270.3.0,100270,Filtered coffee intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100270.4.0,100270,Filtered coffee intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100280.0.0,100280,Added milk to filtered coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100280.1.0,100280,Added milk to filtered coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100280.2.0,100280,Added milk to filtered coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100280.3.0,100280,Added milk to filtered coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100280.4.0,100280,Added milk to filtered coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100290.0.0,100290,Cappuccino intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100290.1.0,100290,Cappuccino intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100290.2.0,100290,Cappuccino intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100290.3.0,100290,Cappuccino intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100290.4.0,100290,Cappuccino intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100300.0.0,100300,Latte intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100300.1.0,100300,Latte intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100300.2.0,100300,Latte intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100300.3.0,100300,Latte intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100300.4.0,100300,Latte intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100310.0.0,100310,Espresso intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100310.1.0,100310,Espresso intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100310.2.0,100310,Espresso intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100310.3.0,100310,Espresso intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100310.4.0,100310,Espresso intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100320.0.0,100320,Added milk to espresso,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100320.1.0,100320,Added milk to espresso,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100320.2.0,100320,Added milk to espresso,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100320.3.0,100320,Added milk to espresso,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100320.4.0,100320,Added milk to espresso,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100330.0.0,100330,Other coffee type,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100330.1.0,100330,Other coffee type,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100330.2.0,100330,Other coffee type,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100330.3.0,100330,Other coffee type,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100330.4.0,100330,Other coffee type,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100350.0.0,100350,Added milk to other coffee type,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100350.1.0,100350,Added milk to other coffee type,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100350.2.0,100350,Added milk to other coffee type,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100350.3.0,100350,Added milk to other coffee type,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100350.4.0,100350,Added milk to other coffee type,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100360.0.0,100360,Decaffeinated coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100360.1.0,100360,Decaffeinated coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100360.2.0,100360,Decaffeinated coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100360.3.0,100360,Decaffeinated coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100360.4.0,100360,Decaffeinated coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100370.0.0,100370,Intake of sugar added to coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100370.1.0,100370,Intake of sugar added to coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100370.2.0,100370,Intake of sugar added to coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100370.3.0,100370,Intake of sugar added to coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100370.4.0,100370,Intake of sugar added to coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100380.0.0,100380,Intake of artificial sweetener added to coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100380.1.0,100380,Intake of artificial sweetener added to coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100380.2.0,100380,Intake of artificial sweetener added to coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100380.3.0,100380,Intake of artificial sweetener added to coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100380.4.0,100380,Intake of artificial sweetener added to coffee,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100390.0.0,100390,Tea consumed,14.1,,,,100104,Hot/cold beverages yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100390.1.0,100390,Tea consumed,14.1,0.024367516,0.000437113,,100104,Hot/cold beverages yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100390.2.0,100390,Tea consumed,14.1,,,,100104,Hot/cold beverages yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100390.3.0,100390,Tea consumed,14.1,0.019089371,0.003261705,,100104,Hot/cold beverages yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100390.4.0,100390,Tea consumed,14.1,0.017001355,0.000160521,,100104,Hot/cold beverages yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100400.0.0,100400,Standard tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100400.1.0,100400,Standard tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100400.2.0,100400,Standard tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100400.3.0,100400,Standard tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100400.4.0,100400,Standard tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100410.0.0,100410,Rooibos tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100410.1.0,100410,Rooibos tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100410.2.0,100410,Rooibos tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100410.3.0,100410,Rooibos tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100410.4.0,100410,Rooibos tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100420.0.0,100420,Green tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100420.1.0,100420,Green tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100420.2.0,100420,Green tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100420.3.0,100420,Green tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100420.4.0,100420,Green tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100430.0.0,100430,Herbal tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100430.1.0,100430,Herbal tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100430.2.0,100430,Herbal tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100430.3.0,100430,Herbal tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100430.4.0,100430,Herbal tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100440.0.0,100440,Other tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100440.1.0,100440,Other tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100440.2.0,100440,Other tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100440.3.0,100440,Other tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100440.4.0,100440,Other tea intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100460.0.0,100460,Added milk to standard tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100460.1.0,100460,Added milk to standard tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100460.2.0,100460,Added milk to standard tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100460.3.0,100460,Added milk to standard tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100460.4.0,100460,Added milk to standard tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100470.0.0,100470,Decaffeinated tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100470.1.0,100470,Decaffeinated tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100470.2.0,100470,Decaffeinated tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100470.3.0,100470,Decaffeinated tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100470.4.0,100470,Decaffeinated tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100480.0.0,100480,Added milk to rooibos tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100480.1.0,100480,Added milk to rooibos tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100480.2.0,100480,Added milk to rooibos tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100480.3.0,100480,Added milk to rooibos tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100480.4.0,100480,Added milk to rooibos tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100490.0.0,100490,Intake of sugar added to tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100490.1.0,100490,Intake of sugar added to tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100490.2.0,100490,Intake of sugar added to tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100490.3.0,100490,Intake of sugar added to tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100490.4.0,100490,Intake of sugar added to tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100500.0.0,100500,Intake of artificial sweetener added to tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100500.1.0,100500,Intake of artificial sweetener added to tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100500.2.0,100500,Intake of artificial sweetener added to tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100500.3.0,100500,Intake of artificial sweetener added to tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100500.4.0,100500,Intake of artificial sweetener added to tea,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100510.0.0,100510,Other non-alcoholic drinks,14.1,,,,100104,Hot/cold beverages yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100510.1.0,100510,Other non-alcoholic drinks,14.1,0.022519223,0.001283265,,100104,Hot/cold beverages yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100510.2.0,100510,Other non-alcoholic drinks,14.1,,,,100104,Hot/cold beverages yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100510.3.0,100510,Other non-alcoholic drinks,14.1,0.03280264,5.98E-06,,100104,Hot/cold beverages yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100510.4.0,100510,Other non-alcoholic drinks,14.1,0.012005127,0.00387596,,100104,Hot/cold beverages yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100520.0.0,100520,Milk intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100520.1.0,100520,Milk intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100520.2.0,100520,Milk intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100520.3.0,100520,Milk intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100520.4.0,100520,Milk intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100530.0.0,100530,Flavoured milk intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100530.1.0,100530,Flavoured milk intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100530.2.0,100530,Flavoured milk intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100530.3.0,100530,Flavoured milk intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100530.4.0,100530,Flavoured milk intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100540.0.0,100540,Low calorie hot chocolate intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100540.1.0,100540,Low calorie hot chocolate intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100540.2.0,100540,Low calorie hot chocolate intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100540.3.0,100540,Low calorie hot chocolate intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100540.4.0,100540,Low calorie hot chocolate intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100550.0.0,100550,Hot chocolate intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100550.1.0,100550,Hot chocolate intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100550.2.0,100550,Hot chocolate intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100550.3.0,100550,Hot chocolate intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100550.4.0,100550,Hot chocolate intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100560.0.0,100560,Other drink intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100560.1.0,100560,Other drink intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100560.2.0,100560,Other drink intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100560.3.0,100560,Other drink intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100560.4.0,100560,Other drink intake,,,,,100104,Hot/cold beverages yesterday,,,,,,,,,21,0,0,
100580.0.0,100580,Alcohol consumed,14.2,,,,100100,Alcoholic beverages yesterday,lifestyle,smoking and alcohol,alcohol,,,,,,21,0,0,
100580.1.0,100580,Alcohol consumed,14.2,0.038262503,0.00054074,,100100,Alcoholic beverages yesterday,lifestyle,smoking and alcohol,alcohol,,,,,,21,0,0,
100580.2.0,100580,Alcohol consumed,14.2,,,,100100,Alcoholic beverages yesterday,lifestyle,smoking and alcohol,alcohol,,,,,,21,0,0,
100580.3.0,100580,Alcohol consumed,14.2,0.043547147,8.92E-06,,100100,Alcoholic beverages yesterday,lifestyle,smoking and alcohol,alcohol,,,,,,21,0,0,
100580.4.0,100580,Alcohol consumed,14.2,0.046398402,0.002452054,,100100,Alcoholic beverages yesterday,lifestyle,smoking and alcohol,alcohol,,,,,,21,0,0,
100590.0.0,100590,Red wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100590.1.0,100590,Red wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100590.2.0,100590,Red wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100590.3.0,100590,Red wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100590.4.0,100590,Red wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100630.0.0,100630,Rose wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100630.1.0,100630,Rose wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100630.2.0,100630,Rose wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100630.3.0,100630,Rose wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100630.4.0,100630,Rose wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100670.0.0,100670,White wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100670.1.0,100670,White wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100670.2.0,100670,White wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100670.3.0,100670,White wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100670.4.0,100670,White wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100710.0.0,100710,Beer/cider intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100710.1.0,100710,Beer/cider intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100710.2.0,100710,Beer/cider intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100710.3.0,100710,Beer/cider intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100710.4.0,100710,Beer/cider intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100720.0.0,100720,Fortified wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100720.1.0,100720,Fortified wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100720.2.0,100720,Fortified wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100720.3.0,100720,Fortified wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100720.4.0,100720,Fortified wine intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100730.0.0,100730,Spirits intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100730.1.0,100730,Spirits intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100730.2.0,100730,Spirits intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100730.3.0,100730,Spirits intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100730.4.0,100730,Spirits intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100740.0.0,100740,Other alcohol intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100740.1.0,100740,Other alcohol intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100740.2.0,100740,Other alcohol intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100740.3.0,100740,Other alcohol intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100740.4.0,100740,Other alcohol intake,,,,,100100,Alcoholic beverages yesterday,,,,,,,,,21,0,0,
100760.0.0,100760,Breakfast cereal consumed,14.1,,,,100102,Cereal yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100760.1.0,100760,Breakfast cereal consumed,14.1,0.052584745,0.000387969,,100102,Cereal yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100760.2.0,100760,Breakfast cereal consumed,14.1,,,,100102,Cereal yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100760.3.0,100760,Breakfast cereal consumed,14.1,0.059471109,0.002525387,,100102,Cereal yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100760.4.0,100760,Breakfast cereal consumed,14.1,0.037510282,6.99E-06,,100102,Cereal yesterday,lifestyle,Diet,Diet,,,,,,21,0,0,
100770.0.0,100770,Porridge intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100770.1.0,100770,Porridge intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100770.2.0,100770,Porridge intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100770.3.0,100770,Porridge intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100770.4.0,100770,Porridge intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100800.0.0,100800,Muesli intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100800.1.0,100800,Muesli intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100800.2.0,100800,Muesli intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100800.3.0,100800,Muesli intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100800.4.0,100800,Muesli intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100810.0.0,100810,Oat crunch intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100810.1.0,100810,Oat crunch intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100810.2.0,100810,Oat crunch intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100810.3.0,100810,Oat crunch intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100810.4.0,100810,Oat crunch intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100820.0.0,100820,Sweetened cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100820.1.0,100820,Sweetened cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100820.2.0,100820,Sweetened cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100820.3.0,100820,Sweetened cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100820.4.0,100820,Sweetened cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100830.0.0,100830,Plain cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100830.1.0,100830,Plain cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100830.2.0,100830,Plain cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100830.3.0,100830,Plain cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100830.4.0,100830,Plain cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100840.0.0,100840,Bran cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100840.1.0,100840,Bran cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100840.2.0,100840,Bran cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100840.3.0,100840,Bran cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100840.4.0,100840,Bran cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
100850.0.0,100850,Whole-wheat cereal intake,,,,,100102,Cereal yesterday,,,,,,,,,21,0,0,
